userId,movieId,rating
17800,5797,5.0
6806,482,4.0
1603,687,4.5
24338,1202,4.5
26136,722,3.0
20254,132,3.0
11240,361,5.0
15674,886,4.0
15949,785,3.0
18259,4227,3.0
2587,1404,3.0
28491,30,4.0
7278,2988,5.0
12124,945,4.0
14496,846,3.5
17586,135,4.5
12407,108,5.0
6601,993,3.0
45136,7629,3.0
21092,211,4.5
12040,8032,2.0
20339,4705,4.0
35795,463,5.0
13748,4376,3.5
17973,1338,4.0
3214,1885,2.0
1111,1776,3.0
22498,105,4.0
23750,1525,4.0
33475,1212,5.0
1007,285,4.0
11349,3818,2.5
17753,2072,4.0
36884,477,4.0
40094,1,4.0
49674,24,4.0
10273,48,5.0
2844,7390,3.0
34870,1449,4.0
22490,699,3.5
22085,3109,3.0
8427,2315,3.0
8029,1446,4.5
1960,1286,4.5
20,1291,4.0
91,869,3.5
38943,2203,3.0
19616,1385,1.0
40862,5200,4.0
16462,2423,2.0
36995,463,5.0
19840,4240,5.0
11430,343,4.5
28331,1025,5.0
24482,1361,5.0
19593,65,2.5
8945,3641,4.0
31906,414,5.0
3433,2290,3.0
2547,1040,3.5
13595,598,4.0
38560,675,3.5
36542,197,3.0
24961,2111,2.0
39769,862,4.5
20482,5004,2.5
44708,98,4.5
7044,5283,3.0
4006,2399,2.0
661,570,5.0
23843,132,4.0
50581,5929,1.0
393,1426,1.0
46397,2285,4.0
13115,652,4.0
30129,1247,5.0
8064,1490,4.0
165,288,4.5
45103,2964,3.5
29350,502,3.0
41269,7526,3.0
14749,805,5.0
4938,2648,4.0
4271,5087,2.5
16275,945,5.0
14154,736,4.5
40070,5584,5.0
15301,2002,3.0
904,335,1.5
20364,1573,3.0
16633,638,3.0
1542,1095,3.0
38676,1783,3.5
27222,1653,3.5
19228,2521,5.0
8000,774,2.0
14852,260,3.0
3383,748,3.5
927,195,3.5
31498,172,5.0
3521,2733,2.0
33349,302,5.0
20767,750,5.0
4664,2898,3.5
36183,1973,4.5
5094,2416,3.0
22814,4118,3.0
12033,3402,2.5
43580,4,4.0
25543,362,5.0
30117,7745,4.0
48020,1542,5.0
22941,1462,4.0
50922,1055,4.0
14919,2411,4.0
5441,2046,4.0
11866,844,3.0
19753,105,4.0
28376,2425,3.0
23873,5376,4.5
26454,4353,2.0
31934,477,3.0
4380,1689,1.5
684,719,1.5
22832,2886,1.0
8189,175,4.0
13946,4305,3.0
19811,1471,4.0
13158,125,5.0
31088,1531,1.0
15788,597,5.0
6776,499,1.0
31553,573,3.0
51748,101,1.0
5908,2663,4.0
904,2761,3.5
17446,3897,4.5
50403,1385,4.5
44420,1692,3.5
5602,1947,4.0
2693,6063,3.0
46016,409,5.0
712,620,4.0
17082,4205,3.0
1932,4666,2.0
39118,902,4.0
17005,1802,3.5
42446,1257,5.0
1948,5394,3.5
39844,1231,4.0
24743,4421,3.0
16329,568,3.0
13285,1361,5.0
46922,277,5.0
5970,1750,4.0
21948,20,2.0
32162,139,3.0
4990,784,3.5
39478,2311,3.0
12897,2876,4.0
7998,1496,3.5
8766,3329,3.5
36467,412,3.5
16726,3475,3.0
19390,41,4.5
43880,540,3.0
15923,234,3.5
4893,984,5.0
8900,400,2.5
18379,594,3.0
9110,716,2.5
36647,363,4.0
18662,2511,4.0
48689,4601,4.0
18195,2148,5.0
3241,6,2.5
24848,4499,5.0
5338,506,3.0
5209,1229,5.0
1275,1001,3.0
26540,1279,2.5
28555,195,4.0
20982,1190,4.0
51676,484,3.0
86,753,3.5
45112,679,5.0
329,308,4.0
18198,4566,2.0
27079,728,4.0
5471,2615,1.0
19300,79,3.0
43346,488,5.0
31112,810,3.0
37748,3991,1.0
37600,964,3.0
30591,375,4.5
11995,934,4.5
462,264,4.0
30562,6591,3.5
30235,30,2.0
11459,838,4.0
9155,1422,3.0
4780,4188,2.0
1259,934,5.0
13937,1401,3.0
6918,4651,3.5
5128,4980,4.0
957,160,5.0
20182,380,3.5
14726,448,5.0
23994,919,3.0
23404,477,3.5
584,1941,3.0
31413,1022,4.0
28885,1897,5.0
16886,657,2.0
1001,2133,4.0
19695,5777,3.0
25749,763,5.0
25689,1084,3.5
8119,3314,4.5
30510,2163,4.0
43520,312,2.0
47814,3614,4.0
10189,3588,2.0
13745,547,3.0
1430,4379,5.0
19192,157,2.0
18128,4776,3.5
38156,86,4.0
17737,488,5.0
7100,26,4.0
24653,1302,4.0
43459,355,5.0
5424,148,4.0
8900,1597,3.5
12976,2155,2.5
6962,802,3.5
43808,1150,4.0
44559,5651,3.5
44407,3684,4.5
16199,370,5.0
2591,620,3.0
50125,2559,3.0
13262,6770,2.5
970,154,2.5
11538,2850,3.0
207,466,3.0
6314,1607,3.0
15154,508,2.0
30503,265,5.0
47130,188,4.0
15783,3127,3.0
16546,622,2.0
24737,3772,4.0
4943,107,3.0
12388,4016,5.0
36693,294,4.5
15502,5699,3.0
33646,1675,2.5
12822,513,2.0
48318,13,5.0
44375,51,4.5
10452,4551,2.0
11578,4226,2.5
5622,4241,4.0
8319,1346,1.0
13551,293,4.0
17031,2369,5.0
14441,135,3.0
23902,1191,5.0
24717,1070,4.0
24610,694,4.0
44601,2918,5.0
30964,1374,4.0
38871,358,4.0
44161,1620,4.0
7898,2183,3.0
6130,6205,4.0
18211,4195,3.0
17225,343,4.5
14283,129,5.0
25573,4204,4.0
12574,275,3.0
20835,2228,5.0
2793,361,3.0
47899,2059,4.0
19403,419,2.0
33457,2879,3.0
51528,86,5.0
3152,1807,5.0
16707,615,4.5
49214,125,1.5
18250,146,3.0
3142,406,3.0
49176,8221,1.5
51668,125,4.0
331,4241,3.0
21775,1710,3.5
9824,222,2.5
40478,132,1.0
40512,1600,4.0
30650,2713,3.0
28456,3188,3.0
37043,694,2.5
32940,2102,3.0
276,3,3.0
10164,1918,2.0
27668,86,3.0
48182,181,0.5
24119,155,5.0
38116,3253,3.0
5506,1723,2.0
14345,1070,5.0
4695,2301,4.5
46193,984,3.0
9618,681,5.0
28506,255,4.0
21144,2075,4.0
19267,234,3.0
72,72,4.5
34820,827,5.0
31637,1331,1.5
18564,7074,2.0
15853,405,3.5
9996,405,5.0
16176,327,5.0
34776,173,2.5
18981,1710,3.0
35346,509,4.0
3507,238,1.5
21727,457,3.5
33757,2069,4.0
22768,1615,2.5
9722,3500,4.5
13075,3444,3.5
3026,329,3.0
14121,2313,3.0
1698,1130,5.0
27395,814,2.0
24762,1247,2.5
26171,839,3.5
25129,375,4.0
2313,696,3.0
38656,173,1.0
33245,1068,5.0
20741,1831,3.0
33312,332,4.0
1151,2649,3.0
15043,1426,3.0
1304,4132,3.0
38664,313,4.0
46495,254,5.0
27167,1502,3.0
2872,206,4.0
26270,572,4.0
40433,367,4.0
41432,79,4.0
9072,311,4.0
19428,5947,0.5
49810,1943,5.0
12433,311,5.0
15269,2175,5.0
39778,2376,4.0
8173,2626,4.0
24713,243,4.5
24930,4414,1.5
40856,307,4.0
43278,51,3.5
13663,1100,5.0
28240,1267,5.0
6808,672,3.5
32584,95,5.0
10020,487,4.5
41292,1395,3.5
22806,2160,2.5
21616,1674,4.0
15855,22,4.0
7610,888,4.0
16198,771,3.0
1573,1109,5.0
9559,2996,1.0
25989,100,4.0
38820,926,3.0
10035,15,5.0
1677,1155,4.0
24796,160,3.0
12892,1446,4.0
2849,2995,4.0
15044,477,5.0
16695,114,0.5
2974,1382,4.0
9632,539,3.0
50641,1157,4.0
18925,72,5.0
5062,226,2.5
31128,564,5.0
24768,910,2.5
7651,7484,3.0
4561,903,3.0
29815,1362,2.0
7462,2792,2.5
21704,2213,3.0
9406,477,3.5
23832,144,2.0
4852,805,3.0
27623,1374,1.0
47000,457,5.0
1016,990,4.0
36408,30,4.0
19703,330,3.0
22006,361,4.0
24663,100,0.5
4231,193,4.5
21246,115,4.0
18858,2466,3.0
30293,1048,2.5
51684,2929,3.0
29785,6336,2.0
12063,2679,4.0
42864,61,4.0
25723,94,2.0
41442,15,3.0
12661,984,3.0
22933,388,5.0
44243,528,4.0
13998,1982,4.5
5094,230,5.0
36512,300,5.0
1033,311,3.0
17049,1543,3.0
16829,3608,4.5
10176,865,4.5
40205,2194,4.0
9224,1147,2.0
47319,15,3.5
36758,1498,4.0
42040,1806,4.0
15145,303,4.0
12027,160,4.0
5282,1746,3.0
43976,1303,3.0
32767,206,5.0
21610,5441,3.0
28488,6211,3.0
7662,1756,4.0
6651,2855,1.0
12314,3994,3.0
36184,284,4.5
43623,252,3.5
39998,682,1.5
4586,844,2.5
15194,1262,3.5
18696,675,3.5
25852,2325,4.0
33400,438,5.0
12587,1626,4.0
25361,358,3.5
835,3564,3.0
25393,1600,4.0
51923,2223,5.0
11399,945,4.5
23120,571,3.5
31984,3826,4.0
25909,2376,3.0
36933,3398,5.0
9220,1176,5.0
15435,125,4.0
2906,1701,5.0
8277,3215,3.0
28009,1630,4.0
10194,683,4.5
20205,5900,1.0
36918,738,0.5
12395,130,3.0
4884,463,4.0
30053,488,5.0
41348,705,2.0
13239,309,4.0
19783,4095,4.0
12594,2888,4.0
25840,921,2.0
379,1182,4.0
35286,364,3.0
18496,1309,3.0
15659,968,5.0
7930,1592,3.5
8423,3255,3.5
854,5475,4.0
4518,2242,4.0
1808,1712,3.0
552,1788,4.0
23527,161,5.0
10726,580,5.0
29888,3506,4.0
46014,53,5.0
31576,708,3.0
20592,933,4.0
44780,1660,1.0
30428,1371,3.0
41306,227,3.5
24709,1012,4.0
28107,440,3.5
33839,1743,5.0
2212,1622,3.0
25325,41,4.0
3866,2048,3.5
30938,1143,5.0
10244,4572,4.0
21674,357,4.0
11005,419,4.0
7108,160,4.0
15567,1294,2.0
48423,101,2.5
31038,18,4.5
11819,1063,2.5
15570,4230,4.0
3580,988,2.0
3505,1088,5.0
1821,1181,5.0
5509,645,4.0
9901,3533,2.0
28991,85,4.0
11671,179,3.0
27339,797,3.0
28142,2890,4.0
15602,529,5.0
43676,87,4.0
3610,5572,5.0
40058,1939,5.0
10623,2229,4.0
40036,841,4.5
13356,867,2.0
33024,6708,4.0
29793,697,3.0
3209,2515,3.0
8507,578,3.0
1064,255,3.0
8606,1627,4.5
23761,2286,3.5
7868,133,2.0
44198,366,3.0
1311,67,3.0
9814,3514,2.5
16731,51,4.0
2927,4400,2.0
13540,1519,4.0
12357,362,4.5
15127,2411,5.0
45890,3433,5.0
47396,2104,1.0
39518,297,2.5
32556,5234,4.0
40857,2519,4.0
21099,1617,4.5
10111,713,4.0
11597,3467,3.0
6980,2318,3.5
18033,28,4.0
6291,2359,4.0
3222,578,2.5
159,185,4.0
38594,206,3.5
5784,933,3.0
11655,2288,3.5
8152,220,3.0
4668,280,4.0
3979,558,1.0
3318,41,5.0
17806,2721,4.0
40738,846,4.0
10277,527,5.0
8609,72,4.5
2262,1430,3.0
42755,2460,3.5
5063,6812,1.5
39683,399,4.0
12206,1468,4.0
8590,474,4.0
1407,2882,3.5
23646,834,3.0
9838,6788,3.5
11914,5732,4.0
23934,189,4.0
1085,741,4.0
26685,568,1.0
18929,108,3.0
2271,3741,3.5
26492,951,3.0
15567,4095,2.5
1459,1005,2.0
35313,1374,5.0
3055,8124,4.0
27520,4043,3.5
31545,846,5.0
31536,413,3.0
8998,2657,4.0
4703,41,2.0
14920,932,4.0
46194,1265,5.0
23977,515,2.0
1335,477,3.5
44380,99,4.5
4035,564,5.0
15046,564,4.5
7989,1185,4.5
7603,68,3.0
50964,348,5.0
10502,10,4.0
48210,3565,5.0
10559,7703,3.0
8787,3193,2.0
7811,202,4.5
28621,1215,5.0
24119,1311,5.0
39769,357,2.0
1118,2738,4.0
19020,668,2.0
18946,2736,3.0
35206,932,5.0
29558,1102,4.0
12175,3144,4.5
42923,2682,4.0
23223,197,4.5
37219,311,2.5
37385,188,4.0
197,247,4.0
1946,3163,3.0
14908,828,5.0
23560,135,5.0
17591,2276,3.0
6918,358,4.0
1684,3434,5.0
24437,1563,5.0
8918,74,4.0
41993,167,4.0
18773,1347,4.5
9293,667,2.0
7994,615,3.0
9067,196,4.5
5474,2537,2.0
24555,1109,5.0
33233,98,4.0
30786,4292,2.5
11166,4,4.5
16334,288,5.0
4325,1375,5.0
33585,3567,1.0
38902,2237,4.0
5077,2271,3.0
9778,383,5.0
11713,274,3.0
8144,1231,3.0
18028,3865,4.0
7905,699,4.0
40625,1765,4.0
22804,682,3.0
26573,1618,2.0
25976,1666,3.0
7985,30,5.0
13347,1416,3.0
5534,591,2.0
21868,5702,3.5
11225,106,5.0
38884,391,4.0
34443,5487,4.0
1506,1140,4.0
29356,547,3.0
21293,1190,2.5
35033,1434,1.0
36115,204,3.0
30608,3178,5.0
80,8388,3.0
19789,1163,3.5
13364,645,4.0
8026,1,3.5
14025,1109,4.5
33546,4279,5.0
25293,1053,5.0
22127,945,5.0
17487,1789,2.0
14300,2719,4.0
43996,318,3.0
10860,363,4.5
43244,1583,4.0
2207,609,3.5
34460,1431,5.0
19180,292,4.0
12746,886,3.5
46,181,5.0
15156,3117,4.0
47721,650,5.0
24830,1810,4.0
4699,2302,4.0
37678,1744,3.0
25499,1533,4.0
40957,2077,2.0
3237,866,4.0
17414,608,5.0
24163,2155,2.5
31355,1562,4.0
9051,2005,4.5
7692,333,3.5
10876,413,4.0
22031,2999,2.0
16727,569,1.5
2765,106,4.5
25571,178,3.5
34893,1119,4.0
14149,3597,5.0
22496,761,3.0
15390,932,4.0
31824,1300,3.0
11480,1816,3.5
45760,132,5.0
44073,554,3.0
18107,2127,3.0
1293,952,2.0
40503,846,3.5
10386,3188,5.0
21050,2847,4.0
1037,4425,4.0
10211,3765,4.0
38654,1381,3.0
7028,2052,3.0
3637,1978,3.0
49800,906,3.0
5665,211,5.0
26998,1777,5.0
15897,540,5.0
9044,3383,4.0
21690,10,1.0
6123,1339,3.0
21354,4126,4.5
749,2257,5.0
32904,453,4.0
27475,650,4.0
12411,657,2.0
10391,751,3.0
18506,597,5.0
26055,1808,3.0
29424,6299,2.0
11514,1771,5.0
18371,1567,4.5
10757,564,3.0
22629,5574,5.0
4147,822,3.0
19062,563,5.0
7225,657,0.5
3856,4029,3.5
3827,196,4.0
26975,357,3.0
24639,4230,3.0
36957,563,2.0
19876,8431,3.5
46564,3507,4.0
21164,362,3.0
34517,617,3.0
10499,333,4.0
18325,741,4.0
20154,195,3.0
487,111,5.0
24464,106,4.0
27386,1267,4.0
38918,3513,4.0
7688,135,4.0
25911,1627,2.5
22750,857,3.0
49527,44,5.0
80,2596,2.5
5100,5752,4.5
21986,133,3.5
3666,3153,3.0
41903,605,4.0
15968,1309,4.0
23003,620,2.0
3312,1037,3.0
31718,1190,3.0
46928,3244,5.0
9706,306,1.0
21547,1292,3.5
36075,471,3.5
47030,886,4.0
2451,5122,5.0
8752,1320,3.0
47520,1399,4.0
2667,3957,4.0
21785,428,3.5
1982,439,3.5
5063,2885,4.0
5960,8363,1.5
26729,654,3.5
14499,644,2.0
17155,63,4.0
1177,8068,2.5
7384,5892,3.5
25665,523,2.0
27618,1374,5.0
41625,41,5.0
34920,105,4.0
25234,2062,4.0
23740,259,5.0
23401,850,4.5
12578,1877,4.5
37404,115,5.0
19088,523,4.0
4613,1582,4.0
2884,3725,4.0
1641,184,4.0
24249,645,3.5
6011,2127,3.0
19553,282,1.0
41383,1416,3.5
14818,2046,3.0
41487,1307,3.0
14510,1033,1.0
5272,1274,3.0
15041,496,5.0
13477,5065,3.5
11519,2236,2.0
11249,294,3.0
7698,354,4.0
23833,482,4.0
12197,1116,3.0
35731,613,3.0
4773,2144,3.0
2723,1736,4.0
1499,316,3.5
11682,2849,3.5
22129,316,3.0
39094,2562,3.0
1461,2802,3.0
9769,973,3.0
23747,362,3.5
18465,2175,3.0
34922,6907,3.0
1150,41,4.0
43560,540,3.0
11107,1432,4.0
17205,1070,4.5
44718,2795,4.0
324,3130,3.5
24684,2905,4.0
2234,1537,3.5
18088,758,4.0
51434,633,0.5
5159,2442,3.5
2426,3621,3.0
8930,1461,3.0
51559,457,5.0
4168,113,4.0
9774,659,3.0
50560,32,3.0
15923,1217,4.0
17196,3197,1.0
11349,1489,2.5
44816,481,3.0
130,124,0.5
16160,2090,1.0
11402,5606,1.0
29152,2125,5.0
7317,2994,4.5
20265,867,3.5
23656,2007,4.0
12822,1707,2.0
2577,362,4.0
11632,1836,4.0
21427,954,4.0
9399,712,3.0
25501,51,3.0
238,1202,5.0
6888,4018,4.0
5248,1128,3.0
31986,1599,4.5
20433,1599,4.0
13496,1617,3.5
2679,122,3.0
40450,196,4.0
24220,4718,3.0
25399,327,5.0
15382,537,4.0
7213,5171,4.0
19566,1360,2.0
31455,2101,4.0
2572,368,4.5
24238,7300,4.5
10064,3569,5.0
26721,1715,3.0
13836,1858,3.0
14556,1707,4.0
6090,3153,3.0
41648,1045,4.5
6160,2305,3.0
18361,241,3.5
21647,4120,3.0
7364,2662,4.0
6522,438,2.0
17548,259,4.0
11499,290,4.0
51115,362,3.5
9127,388,5.0
19486,1231,3.5
14788,977,3.0
26313,81,3.0
11363,1579,3.5
4382,3790,4.5
7701,43,3.0
21682,1525,4.0
21017,5795,2.0
14510,1622,3.0
7682,144,5.0
11199,3612,3.0
31336,864,3.5
5179,5358,1.5
26096,5973,4.0
28118,6177,4.0
12830,1623,2.5
36584,699,4.0
51801,357,5.0
16464,2874,1.5
34818,495,4.0
32578,81,4.0
742,627,5.0
4391,4573,3.5
24424,2788,4.0
27122,463,4.5
7539,1253,3.0
4367,1049,4.0
40329,1495,3.0
4389,949,4.0
13103,4140,4.0
20197,4712,5.0
32280,650,5.0
28522,699,5.0
40636,1776,3.0
20873,1292,3.0
1009,2299,3.5
18166,1008,3.0
45647,18,4.0
35504,30,4.0
6072,160,4.0
14076,5514,3.0
36439,3892,4.0
11940,2435,4.0
20325,609,2.5
3124,1794,4.0
19436,1776,3.0
19587,127,4.0
2070,1342,4.0
39269,261,3.0
13594,252,3.5
30992,3845,2.0
45395,468,4.0
5582,1663,3.0
21480,3428,3.0
5995,1231,3.0
6514,1475,5.0
37348,1203,3.0
20697,108,4.5
1463,67,4.0
622,698,1.0
12673,482,5.0
42303,2041,2.0
42891,1090,3.0
39578,259,5.0
48532,1915,4.0
5342,1407,2.0
17070,1203,3.0
43881,1632,3.0
11454,1123,3.5
3233,932,3.0
8684,4113,5.0
25524,292,3.5
40969,1133,5.0
29815,703,4.0
26904,601,4.0
14988,1287,5.0
20405,5256,2.0
2284,444,2.0
33325,277,5.0
38960,97,4.0
10144,2704,2.0
39642,1421,5.0
18678,231,5.0
1079,1544,3.0
16901,865,1.5
10657,1927,3.0
3368,990,5.0
35145,741,3.0
33565,3156,3.0
44424,2680,3.0
5784,2186,5.0
11940,2001,2.0
28569,1772,4.0
182,4557,0.5
7722,391,3.0
22231,423,3.0
32259,1512,4.5
24067,615,4.0
21273,5630,2.5
17164,1691,2.0
80,2583,1.5
4975,451,4.0
2843,1673,4.0
21357,558,2.0
19002,86,5.0
12718,296,3.5
10432,3492,3.0
15097,945,5.0
21003,1064,4.5
28519,65,3.0
25543,835,2.5
14962,2165,3.0
50775,342,5.0
30312,750,3.0
37858,4812,1.0
3036,2002,4.0
3322,1355,4.0
3755,425,5.0
6292,3439,3.0
52093,448,4.0
29101,1262,4.0
565,500,5.0
19425,2002,3.0
32030,3202,4.0
2530,1144,3.5
7843,2785,4.0
1792,1201,2.0
186,696,4.5
49840,1473,4.0
37276,6418,4.0
28590,28,5.0
9837,2886,1.0
30491,1835,3.0
49445,240,2.0
10273,694,5.0
1253,1198,5.0
18192,5398,3.5
987,1109,4.0
7622,4231,3.5
14334,739,4.0
18005,2520,2.0
32073,3129,5.0
12283,311,3.5
38649,2141,3.0
25573,2865,4.0
43010,105,5.0
12742,212,5.0
31429,892,4.0
40574,51,3.0
45552,385,4.0
38364,1068,5.0
42690,457,2.0
877,4506,3.5
28997,617,4.5
30926,708,3.0
37323,928,5.0
40798,138,1.0
32113,3776,4.0
8566,1033,4.0
31382,1320,4.0
2828,3079,3.0
31454,3168,3.0
21207,1109,4.0
7044,762,4.0
11153,3764,4.0
43452,145,3.0
20350,89,5.0
9977,67,3.0
6739,5750,4.5
1342,946,1.0
33396,7079,2.0
31821,6578,3.0
33521,5107,2.0
47660,72,5.0
19117,342,5.0
26082,42,3.0
9105,537,4.0
49754,157,3.5
6768,1452,2.5
26932,1688,4.5
11480,650,2.5
4507,844,4.0
11566,3995,4.5
42883,932,5.0
9029,288,5.0
12063,1110,2.5
11072,3768,2.0
1589,5416,4.5
21159,177,3.0
9735,888,2.0
9972,117,4.5
22194,5521,5.0
4666,709,4.5
6413,2127,5.0
34296,3093,2.0
2779,1641,3.0
29154,707,3.0
31083,1980,4.0
5184,175,5.0
42521,51,3.0
13949,4289,4.0
13044,192,4.0
30139,293,4.0
104,1739,5.0
27632,368,5.0
29188,2657,5.0
27813,1731,3.0
38275,105,3.0
15949,4369,3.0
14300,491,3.5
26127,1771,4.0
4632,1796,4.0
18874,958,3.0
7585,2385,2.0
31749,1290,4.0
34912,844,4.0
4276,207,1.5
20078,1415,2.0
41085,238,4.0
26603,995,3.0
52075,390,4.0
17634,620,3.5
8152,2306,2.0
12393,477,4.0
42555,1534,5.0
35021,2355,5.0
41139,1518,3.0
31060,36,3.0
11384,1408,4.0
30289,306,4.5
41145,1737,1.0
29577,665,2.0
18017,784,3.5
42286,1764,3.0
35634,828,3.0
34995,136,2.0
7712,9,5.0
17170,1265,4.0
35751,100,4.0
3756,220,5.0
372,342,3.0
12269,932,3.5
3967,985,4.0
5500,2141,2.5
47870,759,3.5
5811,30,4.0
24258,886,4.0
31514,129,3.0
7732,252,5.0
46705,45,4.0
12869,4094,4.0
45756,1510,3.0
43763,711,4.0
35541,358,4.0
9923,540,5.0
19264,529,1.0
24185,9,2.5
26948,6069,2.5
3457,391,2.0
4122,2125,1.5
14292,4344,1.5
8441,2167,4.0
21272,634,1.5
1377,998,0.5
44361,460,2.0
3188,1053,4.0
8629,560,4.0
8707,306,4.5
1820,926,4.5
3018,2855,2.5
30840,560,4.0
39097,339,5.0
11118,416,4.0
22561,5564,4.0
1546,2788,4.5
14558,612,4.0
1839,1226,3.0
4982,767,2.0
34411,87,4.0
38431,564,5.0
28472,657,0.5
10239,342,4.0
825,3770,2.0
24280,1802,4.5
7471,3031,5.0
8722,2090,3.0
30659,24,4.0
20836,296,4.0
10811,2048,3.5
25118,313,4.5
47072,727,3.5
7842,630,3.5
683,2280,3.0
27719,354,1.0
9282,1909,2.0
8198,1123,3.0
2833,2267,0.5
37652,3742,2.5
7398,696,4.5
16636,2460,4.0
18752,64,3.5
10715,2382,4.5
20274,834,5.0
42497,253,5.0
1836,81,3.5
29602,172,3.0
15095,248,5.0
33308,1688,3.5
8234,1305,3.0
1115,846,4.0
677,18,1.0
3757,2013,3.0
30394,966,4.0
5362,989,5.0
5300,2095,3.0
40164,314,2.0
41644,1100,3.0
29369,537,4.0
35043,1527,5.0
39833,3193,1.0
4114,3615,4.5
5559,5731,5.0
8888,3868,4.0
9151,206,4.0
22948,3242,3.0
40361,50,3.0
34449,3870,4.5
35580,3519,5.0
40910,1375,3.5
29251,610,3.5
28143,1631,5.0
13105,515,3.0
16295,539,3.5
6977,446,4.5
23999,3127,2.5
34998,2649,3.5
18818,385,3.5
4179,887,3.5
45787,2387,4.0
41305,1746,3.0
7000,2931,3.5
6706,51,4.0
11685,227,3.0
9379,1247,4.0
37537,2175,3.0
46084,846,4.0
49228,5247,4.0
1207,4921,4.0
22803,977,2.0
4679,2294,4.0
22475,4028,5.0
7533,717,4.0
3757,4673,4.0
6215,1354,2.0
23403,21,4.0
22505,666,4.0
51489,450,3.0
5743,5037,1.5
12826,61,4.5
2620,482,4.0
7161,3897,4.0
36845,118,3.5
35530,195,4.0
49922,344,4.0
24403,15,3.0
47631,595,3.5
36204,330,2.0
13521,609,3.5
5282,697,4.0
24557,1940,2.0
35877,5116,5.0
14918,3078,3.5
29553,2139,3.5
47621,131,5.0
7673,1632,4.0
26700,4947,3.5
49722,1109,5.0
48897,3873,4.5
18197,1108,4.0
32963,31,4.0
22127,3679,4.0
9305,3799,3.0
21189,1930,3.5
41107,448,4.0
14882,2378,3.5
15984,2703,3.0
30613,771,3.0
8260,2792,4.0
15838,1532,5.0
40559,699,5.0
1071,330,4.0
5100,206,3.0
25053,1252,4.0
46957,1425,4.5
43610,808,4.0
8332,276,4.0
36785,2519,4.0
13332,2899,3.0
28087,1202,5.0
29093,326,5.0
5983,1190,4.0
8497,344,3.0
3791,457,3.0
2364,681,4.0
21867,626,4.0
5545,1877,5.0
949,644,4.0
2457,2013,3.5
32119,61,4.0
9239,513,4.0
5824,1139,3.0
28517,363,5.0
5181,502,2.0
1892,874,2.5
13875,4264,3.5
28959,1943,4.5
33889,1858,3.0
31996,6939,4.0
28457,2151,5.0
22368,4,5.0
36039,761,1.0
35317,814,5.0
30006,683,5.0
15656,3202,3.5
2107,541,3.0
8812,2767,5.0
50509,1209,5.0
14422,580,3.0
26309,595,4.0
9687,2953,3.0
5534,587,2.0
25860,79,3.0
23204,1378,4.0
11636,181,4.0
40899,41,4.0
18684,828,5.0
24598,188,5.0
18975,1361,3.0
9568,828,4.0
13236,178,3.0
28843,2313,3.0
43603,131,5.0
43772,5841,3.0
18990,4398,3.0
3539,3955,4.0
36484,482,3.0
3550,255,3.0
26750,906,3.0
20924,5166,2.0
40829,244,1.0
16722,460,5.0
40018,694,3.5
9851,15,3.0
34137,590,3.0
34362,1645,4.0
18201,3276,4.0
42943,1631,4.5
34157,4,4.0
19479,1446,5.0
30867,1893,3.5
7545,1088,4.0
19843,222,4.0
3297,473,4.0
28877,6161,3.5
12880,287,3.0
27322,3435,3.5
11628,2411,4.0
25357,483,4.5
10820,444,3.0
15799,1732,3.0
43078,4467,2.0
6101,657,2.0
4646,326,3.0
8648,2041,4.0
17163,594,5.0
10675,2684,3.0
38480,254,4.0
13310,4499,4.5
24969,111,5.0
15307,529,4.0
19275,1118,2.5
1588,1564,4.0
2418,715,3.0
11267,736,3.0
27915,699,5.0
12780,4075,5.0
6005,201,4.5
33643,5958,1.0
5271,1320,3.0
1684,553,5.0
3833,888,0.5
31689,485,5.0
37887,265,5.0
30099,2499,3.0
46953,2306,3.0
10401,2048,2.5
16619,906,2.0
6902,6028,1.0
5429,1762,2.5
42254,234,4.0
6439,376,4.5
4240,1663,2.5
15256,2486,3.5
50977,2486,4.0
19235,2387,3.0
12359,444,3.0
22801,1689,4.0
32733,393,3.5
43696,4654,3.0
10204,1132,3.0
33543,608,4.0
46164,264,4.0
41243,2078,3.0
2492,1525,4.5
40208,97,4.5
8039,648,1.0
28550,179,3.0
18199,761,4.0
7783,1407,3.5
31696,615,3.0
40223,477,2.0
28486,482,4.5
48237,1734,4.0
31265,4261,3.5
1484,994,4.0
6338,335,0.5
49738,1320,5.0
9972,628,5.0
49129,863,4.0
50344,4567,4.5
18984,4279,3.5
1325,972,4.0
31835,450,2.5
13003,2799,2.5
15629,201,3.5
13631,612,3.5
39550,480,4.0
6276,354,3.0
31209,95,4.0
76,1109,5.0
47618,650,5.0
2915,241,4.5
26935,2071,3.0
16535,2420,3.5
8837,3338,4.0
2860,1626,4.5
38501,1479,5.0
9497,15,5.0
32475,657,5.0
2380,3979,3.0
31692,9,4.0
12721,932,4.5
51944,1197,4.0
37221,769,5.0
33445,361,3.0
27769,391,1.5
12562,3309,3.0
6644,95,3.0
46786,1426,3.5
923,1109,4.0
38572,32,0.5
20133,293,2.5
31120,982,3.5
40094,3676,3.5
39043,1351,2.0
49065,1620,4.5
10608,6386,4.0
28075,84,4.5
37981,4,4.0
30437,2477,4.0
22376,441,4.0
38251,741,4.0
46283,656,4.0
38309,98,5.0
861,144,5.0
26183,1617,4.0
